"age_days","L","M","S","sex"
1323,1,100.724,0.03994,"m"
1324,1,100.7434,0.03994,"m"
1325,1,100.7627,0.03995,"m"
1326,1,100.782,0.03995,"m"
1327,1,100.8013,0.03996,"m"
1328,1,100.8207,0.03996,"m"
1329,1,100.84,0.03997,"m"
1330,1,100.8593,0.03997,"m"
1331,1,100.8786,0.03998,"m"
1332,1,100.8978,0.03998,"m"
1333,1,100.9171,0.03999,"m"
1334,1,100.9364,0.03999,"m"
1335,1,100.9556,0.04,"m"
1336,1,100.9749,0.04,"m"
1337,1,100.9941,0.04001,"m"
1338,1,101.0134,0.04001,"m"
1339,1,101.0326,0.04002,"m"
1340,1,101.0518,0.04002,"m"
1341,1,101.071,0.04003,"m"
1342,1,101.0902,0.04003,"m"
1343,1,101.1094,0.04004,"m"
1344,1,101.1286,0.04004,"m"
1345,1,101.1477,0.04004,"m"
1346,1,101.1669,0.04005,"m"
1347,1,101.1861,0.04005,"m"
1348,1,101.2052,0.04006,"m"
1349,1,101.2244,0.04006,"m"
1350,1,101.2435,0.04007,"m"
1351,1,101.2626,0.04007,"m"
1352,1,101.2817,0.04008,"m"
1353,1,101.3008,0.04008,"m"
1354,1,101.32,0.04009,"m"
1355,1,101.339,0.04009,"m"
1356,1,101.3581,0.0401,"m"
1357,1,101.3772,0.0401,"m"
1358,1,101.3963,0.04011,"m"
1359,1,101.4153,0.04011,"m"
1360,1,101.4344,0.04012,"m"
1361,1,101.4535,0.04012,"m"
1362,1,101.4725,0.04013,"m"
1363,1,101.4915,0.04013,"m"
1364,1,101.5106,0.04014,"m"
1365,1,101.5296,0.04014,"m"
1366,1,101.5486,0.04015,"m"
1367,1,101.5676,0.04015,"m"
1368,1,101.5866,0.04016,"m"
1369,1,101.6056,0.04016,"m"
1370,1,101.6246,0.04017,"m"
1371,1,101.6435,0.04017,"m"
1372,1,101.6625,0.04018,"m"
1373,1,101.6815,0.04018,"m"
1374,1,101.7004,0.04019,"m"
1375,1,101.7194,0.04019,"m"
1376,1,101.7383,0.0402,"m"
1377,1,101.7572,0.0402,"m"
1378,1,101.7762,0.0402,"m"
1379,1,101.7951,0.04021,"m"
1380,1,101.814,0.04021,"m"
1381,1,101.8329,0.04022,"m"
1382,1,101.8518,0.04022,"m"
1383,1,101.8707,0.04023,"m"
1384,1,101.8896,0.04023,"m"
1385,1,101.9085,0.04024,"m"
1386,1,101.9274,0.04024,"m"
1387,1,101.9462,0.04025,"m"
1388,1,101.9651,0.04025,"m"
1389,1,101.9839,0.04026,"m"
1390,1,102.0028,0.04026,"m"
1391,1,102.0216,0.04027,"m"
1392,1,102.0405,0.04027,"m"
1393,1,102.0593,0.04028,"m"
1394,1,102.0781,0.04028,"m"
1395,1,102.097,0.04029,"m"
1396,1,102.1158,0.04029,"m"
1397,1,102.1346,0.0403,"m"
1398,1,102.1534,0.0403,"m"
1399,1,102.1722,0.0403,"m"
1400,1,102.191,0.04031,"m"
1401,1,102.2097,0.04031,"m"
1402,1,102.2285,0.04032,"m"
1403,1,102.2473,0.04032,"m"
1404,1,102.2661,0.04033,"m"
1405,1,102.2848,0.04033,"m"
1406,1,102.3036,0.04034,"m"
1407,1,102.3223,0.04034,"m"
1408,1,102.3411,0.04035,"m"
1409,1,102.3598,0.04035,"m"
1410,1,102.3785,0.04036,"m"
1411,1,102.3972,0.04036,"m"
1412,1,102.416,0.04037,"m"
1413,1,102.4347,0.04037,"m"
1414,1,102.4534,0.04037,"m"
1415,1,102.4721,0.04038,"m"
1416,1,102.4908,0.04038,"m"
1417,1,102.5095,0.04039,"m"
1418,1,102.5282,0.04039,"m"
1419,1,102.5469,0.0404,"m"
1420,1,102.5655,0.0404,"m"
1421,1,102.5842,0.04041,"m"
1422,1,102.6029,0.04041,"m"
1423,1,102.6215,0.04042,"m"
1424,1,102.6402,0.04042,"m"
1425,1,102.6588,0.04043,"m"
1426,1,102.6775,0.04043,"m"
1427,1,102.6961,0.04044,"m"
1428,1,102.7148,0.04044,"m"
1429,1,102.7334,0.04044,"m"
1430,1,102.752,0.04045,"m"
1431,1,102.7706,0.04045,"m"
1432,1,102.7893,0.04046,"m"
1433,1,102.8079,0.04046,"m"
1434,1,102.8265,0.04047,"m"
1435,1,102.8451,0.04047,"m"
1436,1,102.8637,0.04048,"m"
1437,1,102.8823,0.04048,"m"
1438,1,102.9009,0.04049,"m"
1439,1,102.9195,0.04049,"m"
1440,1,102.938,0.0405,"m"
1441,1,102.9566,0.0405,"m"
1442,1,102.9752,0.0405,"m"
1443,1,102.9938,0.04051,"m"
1444,1,103.0123,0.04051,"m"
1445,1,103.0309,0.04052,"m"
1446,1,103.0494,0.04052,"m"
1447,1,103.068,0.04053,"m"
1448,1,103.0865,0.04053,"m"
1449,1,103.1051,0.04054,"m"
1450,1,103.1236,0.04054,"m"
1451,1,103.1421,0.04055,"m"
1452,1,103.1607,0.04055,"m"
1453,1,103.1792,0.04055,"m"
1454,1,103.1977,0.04056,"m"
1455,1,103.2162,0.04056,"m"
1456,1,103.2348,0.04057,"m"
1457,1,103.2533,0.04057,"m"
1458,1,103.2718,0.04058,"m"
1459,1,103.2903,0.04058,"m"
1460,1,103.3088,0.04059,"m"
1461,1,102.49,0.04008,"m"
1462,1,102.508802062509,0.0400842882226811,"m"
1463,1,102.527604125018,0.0400885764453622,"m"
1464,1,102.546406187527,0.0400928646680434,"m"
1465,1,102.565208250036,0.0400971528907245,"m"
1466,1,102.584010312545,0.0401014411134056,"m"
1467,1,102.602812375054,0.0401057293360868,"m"
1468,1,102.621614437563,0.0401100175587679,"m"
1469,1,102.640416500073,0.040114305781449,"m"
1470,1,102.659218562582,0.0401185940041301,"m"
1471,1,102.678020625091,0.0401228822268113,"m"
1472,1,102.6968226876,0.0401271704494924,"m"
1473,1,102.715624750109,0.0401314586721735,"m"
1474,1,102.734426812618,0.0401357468948546,"m"
1475,1,102.753228875127,0.0401400351175358,"m"
